"Gender.F","Zone.1","Zone.2","Zone.3","Zone.4","Zone.5","Zone.6","Class.1","Class.2","Class.3","Class.4","Class.5","Class.6","BonusClass.1","BonusClass.2","BonusClass.3","BonusClass.4","BonusClass.5","BonusClass.6","OwnersAge","VehiculeAge","Duration","NumberClaims","ClaimFrequency"
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.184210526315789,0.161616161616162,0.172603,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.184210526315789,0.161616161616162,0.254795,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.184210526315789,0.414141414141414,0.082192,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.184210526315789,0.101010101010101,0.257534,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.184210526315789,0.121212121212121,1,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.184210526315789,0.0101010101010101,0.2,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.184210526315789,0.0202020202020202,2.178082,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.184210526315789,0.0202020202020202,2.252055,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.184210526315789,0.0404040404040404,2.926027,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.184210526315789,0.0707070707070707,0.931507,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.184210526315789,0.131313131313131,2.553425,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.184210526315789,0.161616161616162,0.561644,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.184210526315789,0.474747474747475,1,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.184210526315789,0,0.410959,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.184210526315789,0.0808080808080808,1.90411,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.184210526315789,0.0909090909090909,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.184210526315789,0.0303030303030303,4.005479,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.184210526315789,0.0606060606060606,1.350685,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.184210526315789,0.0808080808080808,0.394521,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.184210526315789,0.0808080808080808,3.235616,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.184210526315789,0.151515151515152,0.394521,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.184210526315789,0.171717171717172,0.50411,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.184210526315789,0.171717171717172,2.983562,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.184210526315789,0.222222222222222,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.184210526315789,0.0303030303030303,1.783562,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.184210526315789,0.0505050505050505,1.438356,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.184210526315789,0.0606060606060606,0.441096,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.184210526315789,0.0909090909090909,2.235616,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.184210526315789,0.111111111111111,1,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.184210526315789,0.111111111111111,2.912329,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.184210526315789,0.131313131313131,2,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.184210526315789,0.131313131313131,1.219178,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.184210526315789,0.131313131313131,2.178082,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.184210526315789,0.161616161616162,3.605479,0,0
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.184210526315789,0.181818181818182,0.89863,0,0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.184210526315789,0.525252525252525,0.246575,0,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.184210526315789,0.434343434343434,0.50137,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.184210526315789,0.181818181818182,0.021918,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.184210526315789,0.0505050505050505,0.819178,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.184210526315789,0.141414141414141,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.184210526315789,0.121212121212121,0.49589,0,0
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.197368421052632,0.0808080808080808,0.50411,0,0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.197368421052632,0.181818181818182,1,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.197368421052632,0.0505050505050505,0.484932,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.197368421052632,0.0202020202020202,0.936986,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.197368421052632,0.181818181818182,1.191781,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.197368421052632,0.151515151515152,0.49589,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.197368421052632,0.121212121212121,0.583562,0,0
1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.197368421052632,0.131313131313131,0.30137,0,0
1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.197368421052632,0.191919191919192,0.375342,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.197368421052632,0.0202020202020202,0.780822,0,0
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.197368421052632,0.171717171717172,1,0,0
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.197368421052632,0.141414141414141,1,0,0
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.197368421052632,0.262626262626263,0.531507,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.197368421052632,0.242424242424242,1.019178,0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.197368421052632,0.454545454545455,0.542466,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.197368421052632,0.171717171717172,0.257534,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.197368421052632,0.171717171717172,0.747945,0,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.197368421052632,0.202020202020202,0.312329,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.197368421052632,0.151515151515152,1.956164,0,0
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.197368421052632,0.0909090909090909,0.30137,0,0
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0.197368421052632,0.181818181818182,0.956164,0,0
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.197368421052632,0.131313131313131,0.208219,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.197368421052632,0.212121212121212,0.39726,1,2.51724311534008
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.197368421052632,0.484848484848485,0.235616,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.197368421052632,0,0.463014,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.197368421052632,0.0505050505050505,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.197368421052632,0.0707070707070707,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.197368421052632,0.141414141414141,0.249315,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.197368421052632,0.141414141414141,0.082192,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.197368421052632,0.161616161616162,0.945205,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.197368421052632,0.222222222222222,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.197368421052632,0.232323232323232,0.50137,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.197368421052632,0.0101010101010101,1.534247,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.197368421052632,0.111111111111111,0.49589,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.197368421052632,0.111111111111111,0.463014,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.197368421052632,0.111111111111111,1.230137,2,1.62583517120451
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.197368421052632,0.414141414141414,0.235616,0,0
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.197368421052632,0.292929292929293,1,1,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.197368421052632,0.0202020202020202,0.39726,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.197368421052632,0.0606060606060606,0.413699,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.197368421052632,0.161616161616162,0.117808,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.197368421052632,0.0707070707070707,1,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.197368421052632,0.111111111111111,0.950685,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.197368421052632,0.141414141414141,0.517808,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.197368421052632,0.202020202020202,0.452055,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.197368421052632,0.212121212121212,0.49863,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.197368421052632,0.0505050505050505,1.978082,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.197368421052632,0.0909090909090909,0.865753,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.197368421052632,0.101010101010101,0.024658,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.197368421052632,0.0606060606060606,0.213699,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.197368421052632,0.0606060606060606,0.684932,0,0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.197368421052632,0.0808080808080808,1,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197368421052632,0.0909090909090909,0.00274,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.197368421052632,0.0606060606060606,0.956164,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.197368421052632,0.0707070707070707,1,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.197368421052632,0.111111111111111,0.810959,0,0
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.197368421052632,0.393939393939394,0.252055,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.197368421052632,0.0101010101010101,0.00274,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.197368421052632,0.0505050505050505,1,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.197368421052632,0.0909090909090909,0.276712,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.197368421052632,0.171717171717172,0.065753,0,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.197368421052632,0.313131313131313,0.50411,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.197368421052632,0.0303030303030303,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.197368421052632,0.0606060606060606,0.252055,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.197368421052632,0.141414141414141,0.484932,1,2.06214479555896
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.197368421052632,0.151515151515152,2.408219,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.197368421052632,0.161616161616162,1.873973,0,0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.197368421052632,0.474747474747475,1,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.197368421052632,0.0909090909090909,0.282192,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.197368421052632,0.121212121212121,1.90411,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.197368421052632,0.151515151515152,0.378082,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.197368421052632,0.161616161616162,0.471233,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197368421052632,0.0202020202020202,0.49589,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.197368421052632,0.191919191919192,0.432877,0,0
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.197368421052632,0.292929292929293,0.50137,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.197368421052632,0.0101010101010101,0.657534,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.197368421052632,0.0303030303030303,1,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.197368421052632,0.131313131313131,1.613699,0,0
0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.197368421052632,0.191919191919192,1.443836,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.197368421052632,0,0.632877,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.197368421052632,0.0101010101010101,0.830137,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.197368421052632,0.0303030303030303,1.005479,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.197368421052632,0.141414141414141,2.89589,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.197368421052632,0.181818181818182,1.350685,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.197368421052632,0.202020202020202,0.665753,0,0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.197368421052632,0.343434343434343,0.49863,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.197368421052632,0.0101010101010101,1.013699,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.197368421052632,0.0505050505050505,1.041096,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.197368421052632,0.0606060606060606,0.99726,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.197368421052632,0.101010101010101,1,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.197368421052632,0.141414141414141,0.991781,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.197368421052632,0.171717171717172,0.515068,0,0
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.197368421052632,0.242424242424242,0.232877,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.197368421052632,0,0.454795,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.197368421052632,0.0404040404040404,1.334247,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.197368421052632,0.0808080808080808,2.235616,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.197368421052632,0.101010101010101,1,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.197368421052632,0.121212121212121,1.70411,0,0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.197368421052632,0.131313131313131,0.457534,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.197368421052632,0.0101010101010101,0.69589,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.197368421052632,0.0505050505050505,0.216438,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.197368421052632,0.0909090909090909,0.153425,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.197368421052632,0.121212121212121,2,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.197368421052632,0.141414141414141,0.284932,0,0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.197368421052632,0.282828282828283,0.057534,0,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197368421052632,0.0909090909090909,0.493151,0,0
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.197368421052632,0.191919191919192,0.358904,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.197368421052632,0.131313131313131,0.361644,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.197368421052632,0.151515151515152,0.926027,0,0
0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.197368421052632,0.171717171717172,0.468493,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.197368421052632,0.101010101010101,0.676712,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.197368421052632,0.121212121212121,0.413699,0,0
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.197368421052632,0.161616161616162,0.334247,1,2.99179947763181
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.197368421052632,0.0101010101010101,0.00274,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.197368421052632,0.0808080808080808,0.112329,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.210526315789474,0.0707070707070707,0.646575,0,0
1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.210526315789474,0.111111111111111,0.983562,0,0
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.210526315789474,0.111111111111111,0.49863,0,0
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.210526315789474,0,0.884932,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.210526315789474,0.151515151515152,0.50411,0,0
1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.210526315789474,0.242424242424242,0.49863,0,0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.210526315789474,0.212121212121212,0.339726,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.210526315789474,0.121212121212121,1.00274,0,0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.210526315789474,0.282828282828283,0.00274,0,0
1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.210526315789474,0.141414141414141,0.980822,0,0
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.210526315789474,0.151515151515152,1,0,0
1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.210526315789474,0.141414141414141,1,0,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.210526315789474,0.101010101010101,0.367123,0,0
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.210526315789474,0.161616161616162,1,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.210526315789474,0.171717171717172,0.00274,0,0
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.210526315789474,0.424242424242424,0.00274,0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.210526315789474,0.0101010101010101,0.936986,0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.210526315789474,0.181818181818182,0.49863,0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.210526315789474,0.464646464646465,1,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.210526315789474,0.0202020202020202,0.238356,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.210526315789474,0.121212121212121,1,0,0
1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.210526315789474,0.161616161616162,1.986301,0,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.210526315789474,0.0707070707070707,0.386301,0,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.210526315789474,0.161616161616162,0.019178,0,0
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.210526315789474,0.212121212121212,0.605479,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.210526315789474,0.121212121212121,0.010959,0,0
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.210526315789474,0.161616161616162,0.958904,0,0
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.210526315789474,0.0202020202020202,0.49589,0,0
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.210526315789474,0.0808080808080808,0.432877,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.210526315789474,0.0606060606060606,1,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.210526315789474,0.141414141414141,0.512329,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.210526315789474,0.393939393939394,1.158904,0,0
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.210526315789474,0.494949494949495,0.50411,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.210526315789474,0.161616161616162,0.50137,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.210526315789474,0.171717171717172,0.942466,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.210526315789474,0.171717171717172,1.331507,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.210526315789474,0.191919191919192,0.016438,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.210526315789474,0.252525252525253,0.939726,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.210526315789474,0.262626262626263,1,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.210526315789474,0.282828282828283,0.482192,0,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.210526315789474,0.494949494949495,0.49589,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.210526315789474,0.111111111111111,0.306849,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.210526315789474,0.141414141414141,1,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.210526315789474,0.232323232323232,0.747945,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.210526315789474,0.272727272727273,0.989041,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.210526315789474,0.0606060606060606,1,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.210526315789474,0.101010101010101,0.432877,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.210526315789474,0.151515151515152,1.153425,0,0
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.210526315789474,0.151515151515152,0.920548,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.210526315789474,0.0303030303030303,0.00274,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.210526315789474,0.0808080808080808,0.50137,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.210526315789474,0.0303030303030303,1.008219,0,0
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.210526315789474,0.131313131313131,0.726027,1,1.37735924421544
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.210526315789474,0.383838383838384,0.326027,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.210526315789474,0.0101010101010101,0.50411,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.210526315789474,0.0202020202020202,0.482192,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.210526315789474,0.111111111111111,0.219178,0,0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.210526315789474,0.191919191919192,1.00274,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.210526315789474,0.0202020202020202,1.158904,0,0
0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.210526315789474,0.151515151515152,0.479452,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.210526315789474,0.0606060606060606,0.947945,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.210526315789474,0.111111111111111,0.772603,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.210526315789474,0.111111111111111,0.49863,0,0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.210526315789474,0.131313131313131,2.134247,0,0
